id;naampad;wkt
43690;N648.719/NWEG;simplified;LINESTRING Z (255707.675 157298.576 0, 255715.246 157324.215 0, 255717.181 157336.652 0, 255716.529 157349.283 0, 255712.617 157368.265 0, 255702.781 157388.78 0, 255628.471 157501.076 0, 255617.268 157530.435 0, 255614.503 157550.17 0, 255613.3 157575.248 0, 255614.128 157669.263 0, 255618.987 157693.248 0, 255623.596 157706.591 0, 255737.612 157999.998 0, 255746.362 158017.888 0, 255758.815 158058.529 0, 255763.503 158083.826 0, 255790.846 158321.592 0, 255795.784 158345.404 0, 255816.174 158400.123 0, 255824.018 158433.545 0, 255837.846 158578.263 0, 255836.549 158601.873 0, 255830.909 158625.967 0, 255800.94 158700.467 0, 255777.112 158742.998 0, 255757.174 158769.154 0, 255696.237 158838.654 0, 255678.706 158861.826 0, 255672.549 158872.701 0, 255662.799 158896.592 0, 255639.065 158997.529 0, 255625.612 159038.404 0, 255562.128 159181.81 0, 255510.768 159291.482 0, 255483.768 159330.467 0, 255314.277 159510.864 0, 255288.092 159544.084 0, 255279.747 159558.004 0, 255237.534 159639.685 0, 255192.206 159738.029 0, 254937.237 160267.029 0, 254928.752 160288.92 0, 254920.127 160323.576 0, 254892.205 160486.811 0, 254887.971 160520.904 0, 254887.612 160542.576 0, 254890.862 160574.186 0, 254894.846 160602.951 0, 254912.018 160692.123 0, 254914.909 160731.795 0, 254912.69 160762.139 0, 254905.627 160797.279 0, 254897.455 160823.42 0, 254885.315 160851.217 0, 254824.799 160953.092 0, 254807.705 160977.592 0, 254786.299 161003.326 0, 254759.862 161028.311 0, 254586.19 161166.873 0, 254479.737 161273.733 0, 254472.565 161281.842 0, 254462.002 161299.639 0, 254394.955 161523.858 0, 254381.721 161578.951 0, 254374.252 161634.639 0, 254365.783 161791.186 0, 254361.924 161824.186 0, 254356.018 161855.123 0, 254325.158 161963.405 0, 254289.424 162075.592 0, 254224.361 162299.03 0, 254206.83 162376.201 0, 254173.471 162558.076 0, 254141.658 162689.608 0, 254136.974 162687.638 0)
43574;N653.719/NWEG;simplified;LINESTRING Z (245425.754 162326.091 0, 245315.704 162305.86 0, 245304.688 162301.328 0, 245295.766 162295.172 0, 245284.188 162279.766 0, 245144.688 162057.735 0, 245119.829 162026.844 0, 245048.282 161945.719 0, 245036.985 161926.11 0, 245017.032 161867.141 0, 244956.5 161752.828 0, 244926.61 161678.782 0, 244857.282 161529.141 0, 244848.751 161513.141 0, 244838.063 161497.532 0, 244779.782 161421.969 0, 244765.36 161399.61 0, 244756.239 161380.619 0, 244744.688 161340.203 0, 244742.797 161326.156 0, 244744.657 161310.688 0, 244754.219 161282.781 0, 244756.454 161269.953 0, 244756.157 161258.344 0, 244751.829 161243.797 0, 244729.391 161211.375 0, 244698.688 161174.188 0, 244680.282 161155.328 0, 244598.079 161075.547 0, 244535.829 161028.235 0, 244524.047 161016.641 0, 244507.735 160996.453 0, 244488.2 160964.742 0, 244421.905 160839.285 0, 244410.801 160811.088 0, 244397.149 160757.93 0)
48096;N653B.719/NWEG;simplified;LINESTRING Z (243567.631 160852.583 0, 243575.344 160880.375 0, 243587.547 160902.516 0, 243608.688 160926.469 0, 243642.782 160955.672 0, 243664.61 160978.016 0, 243695.047 161023.157 0, 243700.813 161027.938 0, 243746.219 161098.219 0, 243753.313 161131.172 0, 243761.157 161190.25 0, 243758.431 161201.541 0, 243752.04 161214.203 0)
57770;N671.719/NWEG;simplified;LINESTRING Z (239734.001 165121.015 0, 239723.642 165118.75 0, 239714.314 165120.125 0, 239598.751 165157.218 0, 239546.985 165171.843 0, 239537.76 165172.918 0, 239029.376 165339.219 0, 238995.001 165354.453 0, 238977.157 165365.734 0, 238866.157 165464.953 0, 238842.016 165479.031 0, 238810.298 165490.719 0, 238780.704 165499.484 0, 238769.063 165501.359 0, 238708.141 165506.39 0, 238506.626 165514.078 0, 238482.532 165520.359 0, 238402.345 165554.281 0, 238382.22 165564.797 0, 238347.329 165588.781 0, 238164.579 165722.594 0, 237702.876 166055.25 0, 237658.782 166089.062 0, 237631.329 166113.75 0, 237592.782 166154.344 0, 237568.188 166184.672 0, 237213.091 166690.449 0, 237208.189 166704.551 0, 237149.201 166789.15 0, 237130.144 166820.012 0, 237115.805 166837.622 0, 237109.36 166841.494 0, 237032.157 166957.484 0, 236888.36 167179.437 0, 236859.704 167218.703 0, 236848.298 167230.625 0, 236826.142 167249.75 0, 236801.345 167267.922 0, 236468.86 167498 0, 236455.108 167510.22 0, 236447.993 167521.48 0)
55032;N700.719/NWEG;simplified;LINESTRING Z (229864.262 173085.686 0, 229821.505 173107.805 0, 229808.487 173112.356 0, 229803.966 173109.619 0, 229785.121 173113.515 0, 229766.575 173113.951 0, 229740.247 173108.965 0, 229723.117 173101.983 0, 229713.62 173096.319 0, 229694.8 173081.113 0, 229681.24 173067.293 0, 229627.681 173005.214 0, 229641.565 172989.423 0, 229704.67 172944.161 0, 229782.061 172894.023 0, 229853.501 172854.844 0, 229923.173 172820.469 0, 230481.501 172560.797 0, 230565.626 172525.735 0, 230605.11 172511.735 0, 230681.11 172489.734 0, 230722.594 172480.25 0, 230763.594 172472.75 0, 230863.579 172461.25 0, 230918.454 172459.5 0, 230951.954 172460.5 0, 230983.454 172462 0, 231038.438 172468.5 0, 231069.938 172473.5 0, 231095.923 172480 0, 231149.923 172497.984 0, 231180.423 172511.984 0, 231205.423 172524.484 0, 231248.407 172551.484 0, 231321.016 172609.484 0, 231361.673 172658.203 0, 231403.876 172719.313 0, 231450.813 172808.391 0, 231678.954 173267.547 0, 231693.079 173300.422 0, 231698.829 173300.859 0, 231709.563 173308.156 0, 231711.891 173315.016 0, 231711.048 173323.375 0, 231707.594 173329.672 0, 231697.883 173335.216 0, 231718.405 173442.496 0, 231735.471 173496.273 0, 231802.609 173671.427 0, 231823.313 173715.679 0, 231881.058 173823.894 0, 231920.349 173902.144 0, 231926.029 173900.645 0, 231933.771 173901.638 0, 231940.35 173905.839 0, 231944.593 173912.304 0, 231945.681 173919.857 0, 231944.209 173925.41 0, 231939.524 173931.433 0, 231934.504 173934.225 0, 232055.551 174263.83 0, 232062.43 174289.363 0, 232064.745 174320.848 0, 232060.248 174350.416 0, 232050.921 174376.742 0, 232037.361 174400.687 0, 232016.128 174423.904 0, 231991.786 174443.615 0, 231958.581 174467.229 0, 231915.322 174492.563 0, 231884.895 174506.917 0, 231834.888 174525.636 0, 231796.854 174535.823 0, 231764.178 174542.437 0, 231722.175 174547.266 0, 231609.557 174549.923 0, 231601.903 174554.407 0, 231572.156 174554.527 0, 231557.903 174550.836 0)
50637;N701.719/NWEG;simplified;LINESTRING Z (231333.108 172618.952 0, 231358.907 172607 0, 231395.998 172597.274 0, 231435.43 172595.567 0, 231463.553 172598.867 0, 231467.279 172602.156 0, 231506.782 172613.656 0, 231727.664 172697.934 0, 231742.117 172702.107 0, 231751.52 172702.661 0)
45069;N701A.719/NWEG;simplified;MULTILINESTRING Z ((231243.753 172731.468 0, 231249.792 172701.775 0, 231249.491 172696.17 0, 231261.198 172668.647 0, 231285.214 172645.025 0, 231312.315 172629.546 0), (231395.006 172594.799 0, 231389.72 172581.609 0, 231381.61 172571.328 0, 231367.938 172560.234 0, 231322.557 172534.989 0, 231314.866 172526.815 0, 231304.653 172510.976 0, 231300.049 172501.169 0, 231295.585 172482.285 0, 231297.985 172449.812 0, 231304.985 172410.016 0))
48385;N702.720/NWEG;simplified;LINESTRING Z (219697.145 180611.39 0, 219952.775 180576.989 0, 220529.391 180502.735 0, 220735.249 180473.057 0, 220865.967 180459.506 0, 221225.356 180413.887 0, 221307.697 180408.581 0, 221366.978 180409.326 0, 221441.269 180414.473 0, 221502.228 180423.764 0, 221573.26 180438.761 0, 221621.227 180451.971 0, 221680.651 180471.961 0, 221742.36 180496.876 0, 221794.962 180522.743 0, 221871.688 180566.467 0, 221913.318 180594.373 0, 221965.317 180633.761 0, 222026.897 180690.551 0, 222055.516 180719.26 0, 222116.466 180789.225 0, 222164.88 180855.282 0, 222301.055 181070.584 0, 222323.7 181100.83 0, 222340.601 181118.581 0, 222357.647 181133.167 0, 222370.165 181142.488 0, 222398.812 181157.508 0, 222428.809 181168.61 0, 222453.424 181173.195 0, 222504.344 181177 0, 222854.081 181148.052 0, 222923.565 181144.101 0, 222989.885 181144.224 0, 223067.822 181151.781 0, 223122.949 181161.859 0, 223159.554 181170.498 0, 223222.601 181189.711 0, 223284.642 181215.025 0, 223432.193 181286.325 0, 223476.133 181305.505 0, 223526.284 181323.585 0, 223581.321 181340.104 0, 223618.605 181348.74 0, 223667.255 181356.865 0, 223741.716 181364.499 0, 223838.783 181364.243 0, 223878.207 181362.121 0, 223941.409 181355.873 0, 224030.77 181342.135 0, 224129.455 181322.269 0, 224275.618 181286.098 0, 225343.705 181008.678 0, 225507.953 180971.362 0, 225626.946 180949.815 0, 225726.483 180935.251 0, 225853.842 180921.856 0, 226930.938 180838.938 0, 227136.75 180824.125 0, 227168.831 180824.833 0, 227303.244 180814.594 0, 227316.172 180811.125 0, 227336.188 180808.672 0, 227442.579 180800.594 0, 227486.469 180795.328 0, 227531.115 180784.598 0, 227548.933 180778.656 0, 227567.157 180771.229 0, 227591.59 180758.267 0, 227612.787 180745.146 0, 227651.86 180713.516 0, 227691.52 180669.548 0, 227751.45 180584.127 0, 227743.355 180573.015 0, 227741.358 180563.238 0, 227742.786 180553.396 0, 227750.155 180540.365 0, 227758.886 180534.015 0, 227764.244 180532.163 0, 227780.979 180532.56 0, 227790.496 180524.093 0, 227820.632 180477.764 0, 227866.188 180414.703 0, 227889.639 180385.08 0, 227916.569 180354.223 0, 228009.589 180258.847 0, 228054.92 180206.334 0, 228115.377 180127.839 0, 228174.985 180037.415 0, 228220.517 179973.508 0, 228274.093 179880.366 0, 228413.15 179662.754 0, 228426.062 179639.622 0, 228418.179 179628.184 0, 228416.242 179616.17 0, 228419.049 179604.33 0, 228426.174 179594.465 0, 228436.531 179588.077 0, 228448.545 179586.14 0, 228460.491 179589.023 0, 228472.909 179578.849 0, 228506.568 179535.035 0, 228514.082 179528.39 0, 228538.781 179494.196 0, 228722.516 179222.332 0, 228741.972 179195.776 0, 228761.702 179172.292 0, 228800 179133.243 0, 228842.257 179098.699 0, 228883.354 179070.846 0, 228931.142 179045.655 0, 228984.459 179023.742 0, 229007.738 179015.959 0, 229043.578 179007.289 0, 229111.983 178996.571 0, 229145.365 178994.455 0, 229178.885 178994.318 0, 229211.517 178996.23 0, 229248.586 179000.667 0, 229281.423 179006.606 0, 229315.079 179014.935 0, 229341.293 179022.649 0, 229380.957 179037.532 0, 229448.473 179071.119 0, 229572.335 179149.762 0, 229617.784 179176.531 0, 229623.547 179178.516 0, 229635.016 179176.25 0, 229644.922 179179.75 0, 229652.594 179189.078 0, 229653.782 179201.516 0, 229687.969 179228.453 0, 229713.953 179245.297 0, 229829.125 179305.344 0, 229873.719 179333.078 0, 229916.563 179360.469 0, 230171.667 179537.627 0, 230251.751 179601.016 0, 230293.188 179636.485 0, 230314.954 179656.141 0, 230361.99 179704.416 0, 230389.391 179726.719 0, 230501.047 179826.453 0, 230799.157 180096.109 0, 230837.782 180136.141 0, 230924.172 180249.735 0, 230955.422 180281.688 0, 231013.807 180325.966 0)
54192;N712.114/NWEG;simplified;LINESTRING Z (205673.055 211071.051 0, 205673.929 211092.302 0, 205676.641 211105.433 0, 205680.915 211115.542 0, 205687.274 211123.358 0, 205695.266 211129.485 0, 205718.391 211143.063 0, 208848.534 212721.499 0, 209058.078 212826.172 0, 209092.996 212838.596 0)
55325;N712.717/NWEG;simplified;LINESTRING Z (209092.996 212838.596 0, 209972.203 213040.875 0, 209998.335 213043.654 0, 210711.699 213207.58 0, 210742.473 213216.919 0, 212857.562 213701.102 0, 212916.03 213712.647 0, 212974.724 213720.112 0, 212977.034 213715.115 0, 212981.02 213711.32 0, 212987.953 213709.015 0, 212993.418 213709.668 0, 212999.613 213713.54 0, 213002.594 213718.168 0, 213003.662 213723.567 0, 213002.668 213728.981 0, 213063.701 213745.45 0, 213148.308 213765.648 0, 213170.742 213772.581 0, 213179.556 213776.902 0, 213537.359 213983.485 0, 213602.794 214017.973 0, 213813 214088.282 0, 213852.454 214097.328 0, 213898.594 214101.828 0, 213941.282 214102.625 0, 213984.204 214099.407 0, 214043.914 214091.698 0, 214079.665 214091.854 0, 214129.22 214084.917 0, 214148.208 214077.725 0, 214313.672 214056.438 0, 214334.438 214055 0, 214367.594 214056.063 0, 214719.266 214080.422 0, 214755.766 214074.422 0, 215232.835 213964.681 0)
54195;N712.717D/NWEG;simplified;LINESTRING Z (216094.36 213521.641 0, 216107.173 213528.279 0, 216119.212 213530.991 0, 216164.588 213533.041 0, 216182.563 213545.594 0, 216187.453 213538.985 0, 216195.922 213534.766 0, 216239.954 213532.782 0, 216264.157 213528.078 0, 219526.287 212471.207 0)
54196;N712.717B/NWEG;simplified;LINESTRING Z (220250.378 212249.256 0, 220255.578 212219.641 0, 220266.771 212194.574 0, 220275.269 212179.538 0, 220283.481 212170.53 0, 220310.277 212158.023 0, 220328.891 212152.828 0, 220351.5 212151.61 0, 220383.797 212153.75 0, 220437.422 212160.5 0, 220457.157 212160.813 0, 220488.625 212156.094 0, 220536.625 212143.078 0, 221871.75 211709.157 0, 222192.235 211605.594 0, 222237.078 211592.5 0, 222258.547 211589.485 0, 222281.094 211588.422 0, 223047.829 211614.891 0, 223085.641 211614.922 0, 223113.5 211611.313 0, 223139.735 211604.235 0, 223294.625 211551.188 0, 223308.641 211546.094 0, 223310.131 211542.406 0, 223319.15 211532.006 0, 223326.515 211530.886 0, 223331.612 211531.556 0, 223355.159 211543.364 0, 223357.414 211546.295 0, 223426.266 211574.297 0, 223436.344 211576.578 0, 223438.235 211571.922 0, 223442.766 211568.032 0, 223448.61 211566.813 0, 223454.328 211568.563 0, 223459.641 211575.625 0, 223458.688 211584.422 0, 223451.828 211590.203 0, 223444.344 211590.125 0)
54197;N712.717C/NWEG;simplified;LINESTRING Z (223833 212192.657 0, 223928.938 212667.047 0, 223928.692 212695.884 0, 223932.223 212718.417 0, 223938.926 212737.313 0, 223945.391 212748.766 0, 224048.867 213257.451 0, 224058.952 213297.096 0, 224062.124 213299.763 0, 224071.355 213320.24 0, 224092.719 213359.141 0, 224097.828 213359.75 0, 224102 213362.766 0, 224104.371 213369.699 0, 224119.727 213386.08 0, 224264.016 213571.875 0, 224307.224 213614.2 0, 224355.023 213650.713 0, 224410.368 213685.335 0, 224411.288 213689.717 0, 224520.016 213745.547 0, 224527.453 213750.094 0, 224559.11 213776.36 0, 224614.516 213811.5 0, 224637.828 213820.297 0, 224661.157 213824.75 0, 224848.922 213848.282 0, 224889.328 213856.516 0, 224917.797 213866.625 0, 224956.464 213886.44 0, 224959.896 213886.843 0, 224990.866 213908.518 0, 225004.653 213919.484 0, 225026.044 213941.342 0, 225059.589 213980.902 0, 225088.629 214023.721 0, 225095.77 214037.972 0, 225243.985 214254.844 0, 225290.063 214320.953 0, 225308.672 214344.297 0, 225338.672 214377.157 0, 225375.735 214411.532 0, 225428.219 214450.782 0, 225467.641 214474.125 0, 225519.844 214499.125 0, 225570.625 214517.344 0, 225789.973 214586.801 0, 225813.595 214591.532 0, 225838.772 214599.426 0, 225888.223 214618.017 0, 226810.688 214912.11 0, 226838.922 214922.329 0, 226857.172 214930.938 0, 226879.157 214943.172 0, 226925.032 214973.391 0, 226943.875 214983.844 0)
50859;N712B.717/NWEG;simplified;LINESTRING Z (223444.344 211590.125 0, 223421.985 211634.828 0, 223416.782 211649.61 0, 223408.875 211681.891 0, 223400.266 211749.594 0, 223393.653 211863.049 0, 223397.474 211918.771 0, 223399.358 211931.607 0, 223403.551 211940.561 0, 223405.758 211955.103 0, 223407.623 211958.857 0, 223414.571 211963.463 0, 223417.141 211968.617 0, 223416.852 211974.704 0, 223413.517 211980.53 0, 223424.004 211999.901 0, 223424.653 212008.132 0, 223447.775 212046.108 0, 223462.969 212067.865 0, 223481.611 212090.762 0, 223504.538 212112.76 0, 223519.415 212123.929 0, 223528.016 212129.485 0, 223536.302 212131.413 0, 223567.807 212145.937 0, 223598.876 212157.653 0, 223672.407 212181.922 0, 223692.938 212187.703 0, 223713.25 212190.313 0, 223757.922 212189.907 0, 223831.391 212184.594 0)
55789;N713.717/NWEG;simplified;LINESTRING Z (222229.604 212495.449 0, 222262.872 212509.631 0, 222273.636 212516.206 0, 222290.873 212519.557 0, 222322.777 212519.406 0, 222441.769 212496.609 0, 222491.551 212481.658 0, 222536.239 212463.96 0, 222601.011 212430.231 0, 222638.89 212405.355 0, 222671.764 212380.631 0, 222713.749 212343.238 0, 222914.316 212143.373 0, 222931.801 212128.606 0, 222968.575 212102.05 0, 223004.183 212080.539 0, 223044.194 212060.742 0, 223072.979 212049.061 0, 223104.089 212038.543 0, 223149.65 212027.738 0, 223155.096 212021.74 0, 223188.485 212013.766 0, 223192.344 212005.735 0, 223200.625 212000.391 0, 223211.438 212000.782 0, 223216.594 212003.797 0, 223220.407 212008.375 0, 223388.339 211970.589 0)
53951;N715.720/NWEG;simplified;LINESTRING Z (219820.676 185473.969 0, 219826.985 185469.45 0, 219833.071 185467.995 0, 219840.479 185468.392 0, 219854.105 185472.361 0, 219868.393 185484.399 0, 219873.155 185491.411 0, 219875.801 185497.761 0, 219874.131 185504.64 0, 219885.191 185531.218 0, 219924.61 185649.094 0, 219935.157 185685.25 0, 219953.173 185755.989 0, 219961.384 185797.305 0, 220045.657 186261.991 0, 220068.593 186391.438 0, 220090.016 186540.266 0, 220110.391 186638.219 0, 220113.969 186662.907 0, 220114.125 186687.204 0, 220102.235 186825.735 0, 220073.828 186939.938 0, 220072.938 186964.032 0, 220079.469 186987.016 0, 220111.407 187050.86 0, 220117.532 187126.157 0, 220124.516 187153.297 0, 220141.407 187187.516 0, 220174.98 187241.22 0, 220171.032 187321.141 0, 220172.891 187376.438 0, 220169.782 187403.782 0, 220164.516 187424.875 0, 220121.719 187538.391 0, 220135.052 187544.997 0, 220185.985 187630.407 0, 220194.623 187628.012 0, 220199.589 187629.251 0, 220221.039 187645.719 0, 220225.33 187651.698 0, 220223.98 187660.84 0, 220218.875 187665.188 0, 220212.809 187666.262 0, 220205.247 187663.783 0, 220207.813 187683.781 0, 220226.424 187750.945 0, 220236.496 187794.35 0, 220344.139 188375.837 0, 220390.063 188641.766 0, 220391.61 188664.594 0, 220386.567 188702.181 0, 220334.625 188898.735 0, 220308.11 189005.547 0, 220304.516 189042.297 0, 220304.813 189053.344 0, 220306.7 189078.933 0, 220312.223 189105.92 0, 220311.8 189113.963 0, 220306.935 189124.13 0, 220300.582 189130.156 0, 220282.864 189141.701 0)
53952;N715.717/NWEG;simplified;MULTILINESTRING Z ((220393.25 189649.844 0, 220401.233 189693.003 0, 220415.923 189805.598 0, 220529.87 190582.248 0, 220534.699 190604.993 0, 220556.087 190739.763 0, 220555.03 190743.687 0, 220672.31 191548.03 0, 220683.251 191606.116 0, 220722.122 191868.221 0, 220800.123 192368.883 0, 220809.575 192417.862 0, 220821.512 192493.837 0, 220841.509 192634.95 0, 220886.001 192919.844 0, 220927.333 193169.189 0, 220994.632 193593.809 0, 221011.235 193755.755 0, 221029.485 193960.5 0, 221048.032 194132.172 0, 221047.626 194141.985 0, 221057.247 194281.361 0, 221078.36 194487.703 0, 221097.641 194710.656 0, 221105.282 194808.203 0, 221105.975 194854.814 0, 221128.016 195104 0, 221128.594 195162.281 0, 221125.125 195199.137 0, 221126.334 195206.308 0, 221124.154 195244.218 0, 221117.241 195288.154 0, 221106.538 195347.653 0, 221095.513 195386.793 0, 221005.438 195920.016 0, 220959.091 196183.923 0, 220961.233 196201.452 0, 220960.225 196215.026 0, 220946.497 196294.072 0, 220942.158 196309.005 0, 220936.288 196317.746 0, 220640.648 198033.659 0, 220637.965 198053.839 0, 220638.12 198071.506 0, 220657.051 198130.166 0, 220660.252 198163.996 0), (220649.924 198152.01 0, 220642.983 198151.478 0, 220627.652 198154.038 0, 220621.607 198159.343 0, 220618.173 198167.873 0, 220589.446 198345.016 0, 220583.885 198367.734 0, 220560.938 198496.766 0, 220257.438 200250.706 0, 220224.914 200440.986 0, 220226.554 200448.746 0, 220226.184 200457.234 0, 220221.398 200487.565 0, 220216.548 200513.69 0, 220211.547 200531.153 0, 220208.332 200536.568 0, 220012.19 201667.492 0, 220013.243 201672.576 0, 220011.144 201691.904 0, 220005.389 201724.527 0, 220003.365 201732.266 0, 220000.1 201736.999 0, 219965.073 201939.336 0, 219966.756 201947.263 0, 219960.327 201984.648 0, 219957.707 201995.285 0, 219954.338 202000.928 0, 219936.084 202101.493 0, 219937.09 202109.907 0, 219935.767 202127.264 0, 219936.793 202131.349 0, 219941.042 202136.966 0, 219941.913 202143.955 0, 219939.173 202150.443 0, 219931.867 202155.252 0, 219923.887 202183.078 0, 219920.474 202187.682 0, 219910.233 202247.098 0, 219911.655 202251.729 0, 219911.097 202260.616 0, 219905.581 202286.003 0, 219903.031 202289.476 0, 219881.674 202410.65 0, 219881.34 202428.675 0, 219865.253 202525.618 0, 219861.14 202534.02 0, 219808.319 202845.064 0, 219796.704 202950.75 0, 219789.516 203069.461 0, 219770.855 203511.307 0, 219720.208 204727.753 0, 219722.108 204738.43 0, 219720.902 204798.218 0, 219718.997 204826.793 0, 219715.677 204837.862 0, 219660.311 206144.843 0, 219661.843 206150.578 0, 219662.11 206178.479 0, 219660.628 206214.145 0, 219655.939 206246.553 0, 219610.739 207367.129 0, 219536.563 209328.266 0, 219478.641 210958.297 0, 219440.328 211977.188 0, 219436.701 212100.487 0, 219437.191 212170.957 0, 219435.172 212177.078 0, 219441.61 212208 0, 219456.641 212249.719 0, 219529.266 212434.032 0, 219539.766 212456.297 0, 219544.907 212454.891 0, 219550.688 212456.203 0, 219556.485 212462.797 0, 219556.203 212471.563 0, 219552.563 212476.25 0, 219547.516 212478.485 0, 219553.922 212496.016 0, 220165.86 214045.547 0, 220295.407 214379.641 0, 220331.082 214460.208 0, 220422.563 214688.063 0, 220448.86 214732.204 0, 220486.016 214789.766 0, 220503.047 214822.86 0, 220582.008 215096.084 0, 221019.422 216205.11 0, 221028.108 216217.49 0, 221077.007 216342.924 0, 221079.313 216355.719 0, 221551.641 217547.305 0, 221567.704 217578.192 0, 221585.49 217621.693 0, 221593.844 217629.521 0, 221612.67 217635.815 0))
